LS_WILTY_EP73_ true13,truth ,male 
BRI_WILTY_EP65_truth_16,Truth,Male
BRI_WILTY_EP68_lie_19,Deception,Male
BRI_WILTY_EP66_truth_9,Truth,Male
BRI_WILTY_EP61_lie_31,deception,Male
SJ_WILTY_EP71_true_16,truth,female
LS_WILTY_EP72_lie5,lie,male 
BRI_WILTY_EP65_lie_8,Deception,Male
SJ_WILTY_EP71_true_9,truth,female
BRI_WILTY_EP59_deception_26,deception,male
BRI_WILTY_EP59_deception_22,deception,female
BRI_WILTY_EP68_truth_8,Truth,Female
BRI_WILTY_EP66_lie_10,Deception,Male
BRI_WILTY_EP57_lie_19,deception,male
BRI_WILTY_EP68_truth_11,Truth,Female
BRI_WILTY_EP64_lie_10,Deception,Female 
BRI_WILTY_EP61_lie_1,deception,Male
YW_WILTY_EP70_truth1,truth,female
BRI_WILTY_EP64_lie_14,Deception,Male 
BRI_WILTY_EP58_lie_4,deception,male
BRI_WILTY_EP59_truth_17,truth,male
BRI_WILTY_EP63_lie_29,Deception,Female
BRI_WILTY_EP59_deception_21,deception,female
LS_WILTY_EP72_lie15,lie,female 
BRI_WILTY_EP67_truth_16,Truth,Male
BRI_WILTY_EP66_lie_11,Deception,Male
BRI_WILTY_EP60_lie_15,deception,female
SJ_WILTY_EP71_true_12,truth,female
BRI_WILTY_EP68_truth_9,Truth,Female
LS_WILTY_EP72_true3,truth ,male 
BRI_WILTY_EP59_deception_25,deception,male
BRI_WILTY_EP69_lie_19,Deception,Male
LS_WILTY_EP73_ true4,truth ,female 
SJ_WILTY_EP71_true_22,truth,female
BRI_WILTY_EP57_truth_32,truth,male
BRI_WILTY_EP61_lie_29,deception,Male
BRI_WILTY_EP64_truth_6,Truth,Male 
BRI_WILTY_EP62_truth_23,Truth,Male
BRI_WILTY_EP60_lie_22,deception,male
BRI_WILTY_EP58_lie_21,deception,male
BRI_WILTY_EP66_truth_18,Truth,Male
LS_WILTY_EP14_truth10,truth,female
BRI_WILTY_EP64_truth_1,Truth,Male 
LS_WILTY_EP72_true7,truth ,male 
LS_WILTY_EP72_lie6,lie,female 
BRI_WILTY_EP64_lie_22,Deception,Male 
BRI_WILTY_EP63_truth_18,Truth,Male
BRI_WILTY_EP68_lie_20,Deception,Male
LS_WILTY_EP73_ lie9,lie,male 
BRI_WILTY_EP67_truth_11,Truth,Male
LS_WILTY_EP72_true8,truth ,male 
BRI_WILTY_EP62_truth_3,Truth,Male
BRI_WILTY_EP66_truth_4,Truth,Female
BRI_WILTY_EP61_lie_18,deception,Male
LS_WILTY_EP73_ true7,truth ,male 
BRI_WILTY_EP58_lie_22,deception,male
BRI_WILTY_EP63_truth_4,Truth,Female
BRI_WILTY_EP60_lie_9,deception,male
BRI_WILTY_EP67_lie_4,Deception,Male
BRI_WILTY_EP67_lie_8,Deception,Male
BRI_WILTY_EP63_truth_1,Truth,Female
BRI_WILTY_EP57_lie_17,deception,male
SJ_WILTY_EP71_true_23,truth,female
BRI_WILTY_EP69_lie_14,Deception,Male
BRI_WILTY_EP69_truth_4,Truth,Male
BRI_WILTY_EP57_truth_31,truth,male
SJ_WILTY_EP71_lie_9,deception,male
YW_WILTY_EP70_truth14,truth,male
LS_WILTY_EP73_ true1,truth ,female 
BRI_WILTY_EP68_lie_10,Deception,Male
BRI_WILTY_EP63_truth_22,Truth,Male
BRI_WILTY_EP58_truth_14,truth,male
LS_WILTY_EP76_true13,truth,male
SJ_WILTY_EP71_true_1,truth,male
BRI_WILTY_EP69_truth_5,Truth,Male
BRI_WILTY_EP57_truth_14,truth,male
BRI_WILTY_EP65_truth_4,Truth,Male
BRI_WILTY_EP65_truth_14,Truth,Male
BRI_WILTY_EP58_lie_24,deception,male
BRI_WILTY_EP66_lie_12,Deception,Male
BRI_WILTY_EP61_lie_32,deception,Male
BRI_WILTY_EP61_truth_10,truth,Female 
BRI_WILTY_EP61_truth_19,truth,Female 
BRI_WILTY_EP67_lie_3,Deception,Male
BRI_WILTY_EP64_truth_18,Truth,Male 
BRI_WILTY_EP59_lie_10,deception,male
LS_WILTY_EP75_lie1,lie,male 
SJ_WILTY_EP71_true_11,truth,female
BRI_WILTY_EP63_truth_17,Truth,Male
BRI_WILTY_EP59_lie_11,deception,male
BRI_WILTY_EP66_truth_1,Truth,Female
SJ_WILTY_EP71_true_30,truth,male
BRI_WILTY_EP57_lie_16,deception,male
LS_WILTY_EP73_ lie4,lie,male 
BRI_WILTY_EP66_truth_7,Truth,Female
BRI_WILTY_EP62_truth_21,Truth,Male
LS_WILTY_EP75_lie4,lie,male 
LS_WILTY_EP73_ lie1,lie,male 
BRI_WILTY_EP58_lie_31,deception,male
BRI_WILTY_EP68_lie_5,Deception,Male
BRI_WILTY_EP64_lie_11,Deception,Male 
BRI_WILTY_EP68_lie_6,Deception,Male
BRI_WILTY_EP58_lie_28,deception,male
BRI_WILTY_EP64_truth_16,Truth,Male 
LS_WILTY_EP14_lie11,deception,male
BRI_WILTY_EP65_lie_17,Deception,Female 
BRI_WILTY_EP58_truth_7,truth,male
BRI_WILTY_EP61_truth_11,truth,Female 
BRI_WILTY_EP65_truth_1,Truth,Male
BRI_WILTY_EP57_lie_23,deception,male
BRI_WILTY_EP62_truth_31,Truth,Male
BRI_WILTY_EP68_lie_3,Deception,Female
SJ_WILTY_EP71_lie_18,truth,male
BRI_WILTY_EP62_lie_27,Deception,Male
BRI_WILTY_EP61_lie_26,deception,Male
BRI_WILTY_EP67_lie_13,Deception,Male
BRI_WILTY_EP66_truth_8,Truth,Male
BRI_WILTY_EP65_lie_11,Deception,Male
BRI_WILTY_EP60_lie_16,deception,female
LS_WILTY_EP75_lie2,lie,male 
BRI_WILTY_EP61_truth_17,truth,Female 
BRI_WILTY_EP63_truth_5,Truth,Female
BRI_WILTY_EP66_truth_19,Truth,Male
BRI_WILTY_EP61_truth_20,truth,Female 
LS_WILTY_EP72_true1,truth ,male 
BRI_WILTY_EP58_truth_20,truth,female
LS_WILTY_EP76_true12,truth,male
YW_WILTY_EP70_truth12,truth,male
LS_WILTY_EP73_ lie3,lie,male 
BRI_WILTY_EP66_truth_5,Truth,Female
BRI_WILTY_EP58_lie_15,deception,female
LS_WILTY_EP72_true9,truth ,male 
BRI_WILTY_EP62_lie_25,Deception,Male
BRI_WILTY_EP58_truth_29,truth,female
BRI_WILTY_EP67_lie_5,Deception,Male
LS_WILTY_EP73_ lie8,lie,male 
BRI_WILTY_EP68_truth_14,Truth,Female
BRI_WILTY_EP62_truth_13,Truth,Male
BRI_WILTY_EP69_truth_25,Truth,Male
BRI_WILTY_EP65_lie_9,Deception,Male
BRI_WILTY_EP63_truth_13,Truth,Male
BRI_WILTY_EP68_lie_21,Deception,Male
BRI_WILTY_EP58_lie_19,deception,male
SJ_WILTY_EP71_true_19,truth,female
SJ_WILTY_EP71_true_27,truth,male
BRI_WILTY_EP57_truth_29,truth,male
BRI_WILTY_EP68_truth_4,Truth,Female
BRI_WILTY_EP61_truth_16,truth,Female 
BRI_WILTY_EP59_truth_6,truth,male
LS_WILTY_EP72_lie14,lie,female 
BRI_WILTY_EP57_truth_2,truth,male
BRI_WILTY_EP64_truth_2,Truth,Male 
LS_WILTY_EP72_lie12,lie,male 
YW_WILTY_EP70_truth16,truth,female
BRI_WILTY_EP58_truth_10,truth,male
BRI_WILTY_EP69_truth_6,Truth,Male
BRI_WILTY_EP60_truth_5,truth,female
LS_WILTY_EP72_true2,truth ,male 
BRI_WILTY_EP57_lie_11,deception,male
SJ_WILTY_EP71_lie_2,deception,female
BRI_WILTY_EP60_lie_8,deception,female
LS_WILTY_EP72_lie7,lie,female 
BRI_WILTY_EP59_truth_9,truth,male
BRI_WILTY_EP66_truth_6,Truth,Female
BRI_WILTY_EP69_lie_9,Deception,Male
LS_WILTY_EP73_ lie2,lie,male 
LS_WILTY_EP73_ true12,truth ,male 
BRI_WILTY_EP59_deception_24,deception,female
BRI_WILTY_EP64_truth_20,Truth,Male 
BRI_WILTY_EP58_lie_27,deception,male
BRI_WILTY_EP58_lie_26,deception,male
BRI_WILTY_EP65_truth_2,Truth,Male
BRI_WILTY_EP66_truth_15,Truth,Male
BRI_WILTY_EP67_lie_10,Deception,Male
BRI_WILTY_EP61_lie_36,Deception,Male
BRI_WILTY_EP63_truth_26,Truth,Male
BRI_WILTY_EP68_truth_13,Truth,Female
BRI_WILTY_EP61_lie_37,Deception,Male
SJ_WILTY_EP71_lie_10,deception,male
BRI_WILTY_EP59_lie_13,deception,male
LS_WILTY_EP76_true4,truth,male
BRI_WILTY_EP67_truth_9,Truth,Male
BRI_WILTY_EP65_truth_13,Truth,Male
SJ_WILTY_EP71_true_17,truth,male
LS_WILTY_EP73_ true6,truth ,male 
BRI_WILTY_EP59_lie_16,deception,male
BRI_WILTY_EP68_truth_7,Truth,Female
BRI_WILTY_EP57_truth_30,truth,male
BRI_WILTY_EP66_truth_16,Truth,Male
BRI_WILTY_EP65_lie_18,Deception,Female 
BRI_WILTY_EP69_lie_18,Deception,Male
LS_WILTY_EP76_lie14,lie,male
BRI_WILTY_EP62_truth_11,Truth,Male
LS_WILTY_EP73_ true8,truth ,male 
BRI_WILTY_EP66_truth_17,Truth,Male
BRI_WILTY_EP69_lie_3,Deception,Male
LS_WILTY_EP75_true1,truth,female 
BRI_WILTY_EP59_truth_18,truth,male
BRI_WILTY_EP69_lie_8,Deception,Male
BRI_WILTY_EP59_truth_3,truth,male
LS_WILTY_EP76_true11,truth,male
BRI_WILTY_EP65_truth_5,Truth,Male
SJ_WILTY_EP71_true_31,truth,male
SJ_WILTY_EP71_lie_15,deception,male
BRI_WILTY_EP61_lie_7,deception,Male
LS_WILTY_EP76_true7,truth ,male
BRI_WILTY_EP63_truth_23,Truth,Male
BRI_WILTY_EP67_lie_12,Deception,Male
BRI_WILTY_EP59_truth_19,truth,male
BRI_WILTY_EP60_lie_23,deception,male
LS_WILTY_EP72_lie16,lie,female 
LS_WILTY_EP73_ true5,truth ,female 
BRI_WILTY_EP62_lie_28,Deception,Male
LS_WILTY_EP73_ true10,truth ,male 
BRI_WILTY_EP67_truth_7,Truth,Male
BRI_WILTY_EP57_truth_9,truth,male
LS_WILTY_EP72_lie10,lie,male 
SJ_WILTY_EP71_lie_14,deception,male
BRI_WILTY_EP64_truth_12,Truth,Male 
BRI_WILTY_EP68_lie_1,Deception,Female
BRI_WILTY_EP58_truth_12,truth,male
BRI_WILTY_EP61_truth_33,Truth,Male
BRI_WILTY_EP69_truth_22,Truth,Female
BRI_WILTY_EP59_truth_8,truth,male
BRI_WILTY_EP62_lie_18,Deception,Male
LS_WILTY_EP75_lie9,lie,male
SJ_WILTY_EP71_true_21,truth,female
